"","Date","Size","Price","Local_Amount","Currency"
"319","2017-08-05T22:52:01+00:00","9.5",199,199,"USD"
"320","2017-08-05T20:41:34+00:00","9.5",175,175,"USD"
"321","2017-08-05T16:38:10+00:00","9.5",250,250,"USD"
"322","2017-08-04T07:02:27+00:00","9.5",262,262,"USD"
"323","2017-08-03T23:10:09+00:00","9.5",250,250,"USD"
"324","2017-08-03T23:08:11+00:00","9.5",181,181,"USD"
"325","2017-08-03T14:27:51+00:00","9.5",225,225,"USD"
"326","2017-08-02T01:07:47+00:00","9.5",250,250,"USD"
"327","2017-08-01T05:30:34+00:00","9.5",175,175,"USD"
"328","2017-07-31T16:05:18+00:00","9.5",250,250,"USD"
"329","2017-07-31T12:33:26+00:00","9.5",250,250,"USD"
"330","2017-07-31T05:47:48+00:00","9.5",183,183,"USD"
"331","2017-07-30T15:17:58+00:00","9.5",185,185,"USD"
"332","2017-07-27T22:46:43+00:00","9.5",225,225,"USD"
"333","2017-07-26T15:04:32+00:00","9.5",257,257,"USD"
"334","2017-07-26T15:00:54+00:00","9.5",250,250,"USD"
"335","2017-07-26T12:52:40+00:00","9.5",250,250,"USD"
"336","2017-07-26T06:12:34+00:00","9.5",262,262,"USD"
"337","2017-07-21T02:13:57+00:00","9.5",267,267,"USD"
"338","2017-07-21T01:33:09+00:00","9.5",250,250,"USD"
"339","2017-07-20T22:59:39+00:00","9.5",225,225,"USD"
"340","2017-07-20T19:49:22+00:00","9.5",250,250,"USD"
"341","2017-07-20T08:50:14+00:00","9.5",250,250,"USD"
"342","2017-07-19T19:29:14+00:00","9.5",250,250,"USD"
"343","2017-07-19T12:01:22+00:00","9.5",250,250,"USD"
"344","2017-07-18T20:12:10+00:00","9.5",250,250,"USD"
"345","2017-07-18T11:44:33+00:00","9.5",250,250,"USD"
"346","2017-07-18T11:34:36+00:00","9.5",250,250,"USD"
"347","2017-07-18T11:14:46+00:00","9.5",250,250,"USD"
"348","2017-07-18T10:11:48+00:00","9.5",250,250,"USD"
"349","2017-07-18T09:59:03+00:00","9.5",250,250,"USD"
"350","2017-07-18T09:55:39+00:00","9.5",250,250,"USD"
"351","2017-07-18T09:40:13+00:00","9.5",250,250,"USD"
"352","2017-07-18T09:38:41+00:00","9.5",250,250,"USD"
"353","2017-07-18T08:09:00+00:00","9.5",250,250,"USD"
"354","2017-07-15T23:18:35+00:00","9.5",250,250,"USD"
"355","2017-07-15T17:46:09+00:00","9.5",195,195,"USD"
"356","2017-07-15T15:12:52+00:00","9.5",250,250,"USD"
"357","2017-07-14T17:47:18+00:00","9.5",175,175,"USD"
"358","2017-07-14T00:44:05+00:00","9.5",250,250,"USD"
"359","2017-07-13T22:48:55+00:00","9.5",250,250,"USD"
"360","2017-07-13T08:24:08+00:00","9.5",160,160,"USD"
"361","2017-07-11T15:42:35+00:00","9.5",250,250,"USD"
"362","2017-07-11T12:41:22+00:00","9.5",250,250,"USD"
"363","2017-07-11T07:12:39+00:00","9.5",250,250,"USD"
"364","2017-07-09T10:33:26+00:00","9.5",152,152,"USD"
"365","2017-07-06T23:11:47+00:00","9.5",195,195,"USD"
"366","2017-07-06T13:04:53+00:00","9.5",250,250,"USD"
"367","2017-07-05T13:06:08+00:00","9.5",194,194,"USD"
"368","2017-07-04T16:14:48+00:00","9.5",250,250,"USD"
"369","2017-07-03T11:58:46+00:00","9.5",160,160,"USD"
"370","2017-07-02T15:03:19+00:00","9.5",250,250,"USD"
"371","2017-07-02T13:10:43+00:00","9.5",250,250,"USD"
"372","2017-07-01T14:35:17+00:00","9.5",225,225,"USD"
"373","2017-06-29T18:43:07+00:00","9.5",150,150,"USD"
"374","2017-06-28T17:33:57+00:00","9.5",194,194,"USD"
"375","2017-06-28T13:08:54+00:00","9.5",250,250,"USD"
"376","2017-06-28T07:26:37+00:00","9.5",250,250,"USD"
"377","2017-06-28T05:03:23+00:00","9.5",161,161,"USD"
"378","2017-06-26T05:24:34+00:00","9.5",318,318,"USD"
"379","2017-06-23T18:30:44+00:00","9.5",162,162,"USD"
"380","2017-06-23T14:29:56+00:00","9.5",250,250,"USD"
"381","2017-06-22T15:58:43+00:00","9.5",250,250,"USD"
"382","2017-06-22T14:27:32+00:00","9.5",250,250,"USD"
"383","2017-06-22T13:32:14+00:00","9.5",250,250,"USD"
"384","2017-06-20T16:39:36+00:00","9.5",275,275,"USD"
"385","2017-06-20T16:39:06+00:00","9.5",275,275,"USD"
"386","2017-06-20T16:27:56+00:00","9.5",275,275,"USD"
"387","2017-06-20T16:17:26+00:00","9.5",275,275,"USD"
"388","2017-06-20T14:54:34+00:00","9.5",275,275,"USD"
"389","2017-06-19T15:01:20+00:00","9.5",250,250,"USD"
"390","2017-06-19T13:50:55+00:00","9.5",250,250,"USD"
"391","2017-06-19T13:40:34+00:00","9.5",250,250,"USD"
"392","2017-06-19T13:03:49+00:00","9.5",250,250,"USD"
"393","2017-06-18T13:40:03+00:00","9.5",250,250,"USD"
"394","2017-06-18T07:32:47+00:00","9.5",225,225,"USD"
"395","2017-06-16T23:35:13+00:00","9.5",250,250,"USD"
"396","2017-06-16T23:15:09+00:00","9.5",250,250,"USD"
"397","2017-06-16T16:14:45+00:00","9.5",250,250,"USD"
"398","2017-06-16T15:41:32+00:00","9.5",250,250,"USD"
"399","2017-06-16T15:23:27+00:00","9.5",250,250,"USD"
"400","2017-06-16T15:22:01+00:00","9.5",250,250,"USD"
"401","2017-06-16T14:38:36+00:00","9.5",184,184,"USD"
"402","2017-06-16T14:31:57+00:00","9.5",250,250,"USD"
"403","2017-06-16T13:20:04+00:00","9.5",250,250,"USD"
"404","2017-06-16T00:54:46+00:00","9.5",175,175,"USD"
"405","2017-06-15T13:41:55+00:00","9.5",250,250,"USD"
"406","2017-06-15T13:35:26+00:00","9.5",250,250,"USD"
"407","2017-06-15T05:22:58+00:00","9.5",225,225,"USD"
"408","2017-06-13T14:04:45+00:00","9.5",275,275,"USD"
"409","2017-06-13T13:13:03+00:00","9.5",275,275,"USD"
"410","2017-06-13T00:06:58+00:00","9.5",185,185,"USD"
"411","2017-06-12T15:05:16+00:00","9.5",275,275,"USD"
"412","2017-06-12T14:35:28+00:00","9.5",275,275,"USD"
"413","2017-06-10T22:40:48+00:00","9.5",250,250,"USD"
"414","2017-06-10T08:06:50+00:00","9.5",250,250,"USD"
