"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"138",2018-12-16,"02:42:50+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"139",2018-12-16,"02:28:54+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",370
"140",2018-12-16,"02:13:24+00:00","12",366,366,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",366
"141",2018-12-16,"02:12:13+00:00","6",449,449,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",449
"142",2018-12-16,"02:04:14+00:00","8.5",410,410,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",410
"143",2018-12-16,"02:01:12+00:00","14",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"144",2018-12-16,"01:35:34+00:00","10",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",379
"145",2018-12-16,"01:21:25+00:00","11",380,380,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",380
"146",2018-12-16,"01:18:20+00:00","11",350,350,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",350
"147",2018-12-16,"01:06:19+00:00","14",380,380,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",380
"148",2018-12-16,"01:04:17+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"149",2018-12-16,"00:51:56+00:00","8",401,401,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",401
"150",2018-12-16,"00:47:18+00:00","10",378,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",378
"151",2018-12-16,"00:47:07+00:00","11.5",389,389,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",389
"152",2018-12-16,"00:42:48+00:00","11.5",388,388,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",388
"153",2018-12-16,"00:25:49+00:00","10",377,377,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",377
"154",2018-12-16,"00:22:02+00:00","5.5",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",440
"155",2018-12-16,"00:14:07+00:00","11",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",379
"156",2018-12-16,"00:13:19+00:00","4",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","16",390
"157",2018-12-15,"23:44:36+00:00","10.5",383,383,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",383
"158",2018-12-15,"23:40:14+00:00","10",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"159",2018-12-15,"23:33:59+00:00","10",360,360,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",360
"160",2018-12-15,"23:31:38+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"161",2018-12-15,"23:28:51+00:00","11",371,371,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",371
"162",2018-12-15,"23:27:20+00:00","10",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"163",2018-12-15,"23:27:14+00:00","12",372,372,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",372
"164",2018-12-15,"23:09:30+00:00","11.5",388,388,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",388
"165",2018-12-15,"23:07:06+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"166",2018-12-15,"23:00:55+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",370
"167",2018-12-15,"22:58:01+00:00","7.5",430,430,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",430
"168",2018-12-15,"22:54:19+00:00","11",380,380,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",380
"169",2018-12-15,"22:47:41+00:00","10.5",382,382,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",382
"170",2018-12-15,"22:31:25+00:00","11",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",379
"171",2018-12-15,"22:19:57+00:00","8.5",410,410,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",410
"172",2018-12-15,"22:17:00+00:00","4",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"173",2018-12-15,"22:09:06+00:00","6.5",470,470,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",470
"174",2018-12-15,"22:02:21+00:00","4.5",460,460,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",460
"175",2018-12-15,"21:53:54+00:00","6.5",465,465,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",465
"176",2018-12-15,"21:33:49+00:00","4.5",460,460,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",460
"177",2018-12-15,"21:28:20+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"178",2018-12-15,"21:16:23+00:00","9.5",380,380,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",380
"179",2018-12-15,"21:01:40+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",370
"180",2018-12-15,"20:33:52+00:00","6",448,448,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",448
"181",2018-12-15,"20:19:24+00:00","11",380,380,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",380
"182",2018-12-15,"20:14:54+00:00","10.5",385,385,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",385
"183",2018-12-15,"20:12:01+00:00","11",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",379
"184",2018-12-15,"20:08:37+00:00","11",379,379,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",379
"185",2018-12-15,"19:47:59+00:00","10.5",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"186",2018-12-15,"19:38:28+00:00","10",377.7362,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",377.7362
"187",2018-12-15,"19:34:58+00:00","9.5",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"188",2018-12-15,"19:07:31+00:00","12",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"189",2018-12-15,"19:00:59+00:00","7",430,430,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",430
"190",2018-12-15,"18:59:30+00:00","8",410,410,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",410
"191",2018-12-15,"18:58:15+00:00","9.5",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"192",2018-12-15,"18:55:16+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"193",2018-12-15,"18:55:14+00:00","9.5",389,389,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",389
"194",2018-12-15,"18:45:30+00:00","11",378,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",378
"195",2018-12-15,"18:34:48+00:00","11",360,360,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",360
"196",2018-12-15,"18:33:49+00:00","11",378,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",378
"197",2018-12-15,"18:27:40+00:00","4",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"198",2018-12-15,"18:27:39+00:00","8",410,410,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",410
"199",2018-12-15,"18:22:06+00:00","12.5",341,341,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",341
"200",2018-12-15,"18:09:43+00:00","9",390,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",390
"201",2018-12-15,"18:08:34+00:00","7",400,400,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",400
"202",2018-12-15,"18:07:27+00:00","12",374,374,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",374
"203",2018-12-15,"17:54:16+00:00","10.5",385,385,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",385
"204",2018-12-15,"17:53:49+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",370
"205",2018-12-15,"17:51:10+00:00","10",377,377,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",377
"206",2018-12-15,"17:50:29+00:00","11",378,378,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",378
"207",2018-12-15,"17:42:29+00:00","6",446,446,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",446
"208",2018-12-15,"17:40:19+00:00","12.5",340,340,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",340
"209",2018-12-15,"17:29:12+00:00","11",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"210",2018-12-15,"17:28:24+00:00","10",365,365,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",365
"211",2018-12-15,"17:22:14+00:00","6",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",440
"212",2018-12-15,"17:16:31+00:00","10.5",384,384,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",384
