"","Date","Size","Price","Local_Amount","Currency"
"436","2018-05-26T23:42:42+00:00","13",165,165,"USD"
"437","2018-05-26T15:12:51+00:00","10.5",135,135,"USD"
"438","2018-05-25T17:36:33+00:00","9.5",178,178,"USD"
"439","2018-05-25T04:14:08+00:00","7.5",169,169,"USD"
"440","2018-05-24T13:58:46+00:00","8.5",135,135,"USD"
"441","2018-05-23T21:41:59+00:00","10",159,159,"USD"
"442","2018-05-23T02:43:06+00:00","9",125,125,"USD"
"443","2018-05-22T18:07:44+00:00","9.5",145,145,"USD"
"444","2018-05-22T18:07:28+00:00","9",140,140,"USD"
"445","2018-05-22T18:07:06+00:00","9",145,145,"USD"
"446","2018-05-22T18:06:49+00:00","10.5",144,144,"USD"
"447","2018-05-22T12:56:28+00:00","13",165,165,"USD"
"448","2018-05-21T15:54:11+00:00","9",175,175,"USD"
"449","2018-05-21T13:15:53+00:00","9",130,130,"USD"
"450","2018-05-21T11:58:49+00:00","10",150,150,"USD"
"451","2018-05-20T20:07:10+00:00","9.5",175,175,"USD"
"452","2018-05-20T13:26:56+00:00","9.5",160,160,"USD"
"453","2018-05-20T05:47:55+00:00","9",153,153,"USD"
"454","2018-05-20T03:50:58+00:00","6.5",180,180,"USD"
"455","2018-05-19T18:14:33+00:00","9.5",165,165,"USD"
"456","2018-05-19T16:01:11+00:00","11",160,160,"USD"
"457","2018-05-19T09:50:45+00:00","10.5",155,155,"USD"
"458","2018-05-18T13:20:40+00:00","11",150,150,"USD"
"459","2018-05-18T10:42:51+00:00","11",150,150,"USD"
"460","2018-05-17T21:37:25+00:00","10.5",150,150,"USD"
"461","2018-05-17T17:52:36+00:00","13",135,135,"USD"
"462","2018-05-17T15:04:24+00:00","11",111,111,"USD"
"463","2018-05-17T12:05:42+00:00","9",150,150,"USD"
"464","2018-05-16T20:14:04+00:00","10.5",150,150,"USD"
"465","2018-05-16T17:52:26+00:00","9",145,145,"USD"
"466","2018-05-16T14:56:24+00:00","10",155,155,"USD"
"467","2018-05-16T00:53:42+00:00","9.5",129,129,"USD"
"468","2018-05-15T22:42:44+00:00","8.5",145,145,"USD"
"469","2018-05-15T22:11:47+00:00","10",135,135,"USD"
"470","2018-05-15T19:28:22+00:00","11",130,130,"USD"
"471","2018-05-15T17:41:48+00:00","10.5",148,148,"USD"
"472","2018-05-15T17:29:04+00:00","10",140,140,"USD"
"473","2018-05-14T21:50:00+00:00","11.5",170,170,"USD"
"474","2018-05-14T19:23:47+00:00","11",148,148,"USD"
"475","2018-05-14T01:45:27+00:00","11",140,140,"USD"
"476","2018-05-14T01:23:03+00:00","10.5",145,145,"USD"
"477","2018-05-13T09:02:57+00:00","9.5",147,147,"USD"
"478","2018-05-13T07:19:44+00:00","10",169,169,"USD"
"479","2018-05-12T18:07:18+00:00","9",153,153,"USD"
"480","2018-05-12T15:20:05+00:00","8",169,169,"USD"
"481","2018-05-10T02:06:07+00:00","13",189,189,"USD"
"482","2018-05-09T12:17:03+00:00","9",172,172,"USD"
"483","2018-05-09T09:10:34+00:00","10.5",150,150,"USD"
"484","2018-05-08T22:14:08+00:00","8.5",140,140,"USD"
"485","2018-05-08T21:37:51+00:00","14",120,120,"USD"
"486","2018-05-08T20:37:02+00:00","11",135,135,"USD"
"487","2018-05-08T19:55:10+00:00","9",160,160,"USD"
"488","2018-05-08T13:38:40+00:00","9",120,120,"USD"
"489","2018-05-07T21:35:10+00:00","7.5",125,125,"USD"
"490","2018-05-07T00:08:30+00:00","9",140,140,"USD"
"491","2018-05-06T15:40:41+00:00","9.5",150,150,"USD"
"492","2018-05-06T15:12:27+00:00","12",140,140,"USD"
"493","2018-05-06T09:46:41+00:00","11",140,140,"USD"
"494","2018-05-04T17:30:20+00:00","9.5",160,160,"USD"
"495","2018-05-04T17:08:37+00:00","13",175,175,"USD"
"496","2018-05-02T21:53:17+00:00","8.5",125,125,"USD"
"497","2018-05-02T12:50:52+00:00","11.5",161,161,"USD"
"498","2018-05-02T03:30:43+00:00","10.5",154,154,"USD"
"499","2018-05-01T20:02:34+00:00","11",129,129,"USD"
"500","2018-05-01T17:28:20+00:00","12",170,170,"USD"
"501","2018-05-01T03:57:35+00:00","10",165,165,"USD"
"502","2018-04-30T07:22:14+00:00","10.5",150,150,"USD"
"503","2018-04-29T16:26:44+00:00","10",150,150,"USD"
"504","2018-04-29T09:09:01+00:00","11",145,145,"USD"
"505","2018-04-29T07:43:16+00:00","10.5",130,130,"USD"
"506","2018-04-29T02:58:26+00:00","11",130,130,"USD"
"507","2018-04-28T22:26:12+00:00","11",130,130,"USD"
"508","2018-04-28T16:48:00+00:00","10",130,130,"USD"
"509","2018-04-27T19:23:47+00:00","7.5",126,126,"USD"
"510","2018-04-27T16:36:44+00:00","8",143,143,"USD"
"511","2018-04-27T15:22:25+00:00","11.5",125,125,"USD"
"512","2018-04-27T06:11:14+00:00","10.5",160,160,"USD"
"513","2018-04-27T01:37:21+00:00","10",150,150,"USD"
"514","2018-04-26T19:16:09+00:00","10",149,149,"USD"
"515","2018-04-26T15:34:26+00:00","10.5",125,125,"USD"
"516","2018-04-26T08:44:28+00:00","11.5",160,160,"USD"
"517","2018-04-25T22:00:52+00:00","9.5",175,175,"USD"
"518","2018-04-25T03:27:13+00:00","9.5",160,160,"USD"
"519","2018-04-24T04:20:31+00:00","10.5",150,150,"USD"
"520","2018-04-24T02:42:50+00:00","9.5",150,150,"USD"
"521","2018-04-23T19:40:35+00:00","14",109,109,"USD"
"522","2018-04-23T19:39:15+00:00","8.5",155,155,"USD"
"523","2018-04-23T06:27:10+00:00","9",180,180,"USD"
"524","2018-04-22T19:03:31+00:00","8",190,190,"USD"
"525","2018-04-22T06:09:03+00:00","10",135,135,"USD"
"526","2018-04-22T00:52:10+00:00","11",155,155,"USD"
"527","2018-04-20T16:14:45+00:00","9",150,150,"USD"
"528","2018-04-20T06:08:21+00:00","10",122,122,"USD"
"529","2018-04-20T02:52:29+00:00","9",163,163,"USD"
"530","2018-04-19T14:32:26+00:00","8.5",170,170,"USD"
"531","2018-04-19T05:09:23+00:00","11",116,116,"USD"
"532","2018-04-18T20:02:18+00:00","11.5",140,140,"USD"
"533","2018-04-18T14:07:39+00:00","11",135,135,"USD"
"534","2018-04-18T00:43:45+00:00","14",121,121,"USD"
"535","2018-04-17T21:36:26+00:00","14",125,125,"USD"
"536","2018-04-17T03:37:40+00:00","6",160,160,"USD"
"537","2018-04-17T00:07:23+00:00","10",120,120,"USD"
"538","2018-04-16T16:54:25+00:00","8",165,165,"USD"
"539","2018-04-16T12:46:10+00:00","11.5",185,185,"USD"
"540","2018-04-15T04:20:19+00:00","11.5",174,174,"USD"
"541","2018-04-15T00:08:40+00:00","12",179,179,"USD"
"542","2018-04-14T21:57:09+00:00","10.5",150,150,"USD"
"543","2018-04-14T05:35:09+00:00","8.5",140,140,"USD"
"544","2018-04-14T03:14:26+00:00","10.5",140,140,"USD"
"545","2018-04-13T20:19:06+00:00","11",160,160,"USD"
"546","2018-04-13T16:49:54+00:00","8",177,177,"USD"
"547","2018-04-13T14:28:56+00:00","12",175,175,"USD"
"548","2018-04-13T03:05:49+00:00","11",159,159,"USD"
"549","2018-04-12T14:39:53+00:00","8.5",180,180,"USD"
"550","2018-04-12T12:46:38+00:00","10",132,132,"USD"
"551","2018-04-12T11:29:20+00:00","11",150,150,"USD"
"552","2018-04-12T11:27:33+00:00","11",149,149,"USD"
"553","2018-04-11T07:27:01+00:00","11",148,148,"USD"
"554","2018-04-11T01:55:19+00:00","10.5",137,137,"USD"
"555","2018-04-10T22:57:06+00:00","10.5",135,135,"USD"
"556","2018-04-10T21:15:32+00:00","9.5",126,126,"USD"
"557","2018-04-10T16:00:24+00:00","11.5",150,150,"USD"
"558","2018-04-10T11:42:40+00:00","9.5",144,144,"USD"
"559","2018-04-10T08:25:57+00:00","8",150,150,"USD"
"560","2018-04-09T20:30:13+00:00","14",120,120,"USD"
"561","2018-04-09T15:51:27+00:00","11",110,110,"USD"
"562","2018-04-09T05:48:42+00:00","9",178,178,"USD"
"563","2018-04-09T04:58:42+00:00","9.5",158,158,"USD"
"564","2018-04-08T21:43:16+00:00","8",107,107,"USD"
"565","2018-04-08T21:43:09+00:00","14",111,111,"USD"
"566","2018-04-08T21:02:00+00:00","9.5",140,140,"USD"
"567","2018-04-07T01:10:55+00:00","9.5",169,169,"USD"
"568","2018-04-06T23:03:01+00:00","8.5",136,136,"USD"
"569","2018-04-06T18:33:52+00:00","12",160,160,"USD"
"570","2018-04-06T18:33:25+00:00","9",106,106,"USD"
"571","2018-04-06T18:31:45+00:00","10.5",105,105,"USD"
"572","2018-04-06T18:04:50+00:00","10",130,130,"USD"
"573","2018-04-06T18:04:37+00:00","9.5",140,140,"USD"
"574","2018-04-06T18:04:05+00:00","8",150,150,"USD"
"575","2018-04-06T18:01:34+00:00","11",111,111,"USD"
"576","2018-04-06T18:01:18+00:00","12",185,185,"USD"
"577","2018-04-06T18:01:06+00:00","13",125,125,"USD"
"578","2018-04-06T17:47:04+00:00","9",173,173,"USD"
"579","2018-04-06T14:13:08+00:00","9.5",160,160,"USD"
"580","2018-04-05T19:29:31+00:00","10.5",148,148,"USD"
"581","2018-04-05T17:25:26+00:00","12",200,200,"USD"
"582","2018-04-05T16:04:00+00:00","11",111,111,"USD"
"583","2018-04-05T03:02:55+00:00","10",160,160,"USD"
"584","2018-04-04T20:59:23+00:00","9.5",165,165,"USD"
"585","2018-04-04T20:39:48+00:00","14",110,110,"USD"
"586","2018-04-04T17:43:03+00:00","10.5",135,135,"USD"
"587","2018-04-04T14:28:44+00:00","9",177,177,"USD"
"588","2018-04-04T03:51:33+00:00","9",175,175,"USD"
"589","2018-04-04T01:29:29+00:00","10.5",126,126,"USD"
"590","2018-04-03T10:41:53+00:00","10.5",140,140,"USD"
"591","2018-04-03T06:21:57+00:00","10",145,145,"USD"
"592","2018-04-03T06:21:19+00:00","9.5",155,155,"USD"
"593","2018-04-02T11:30:20+00:00","11",147,147,"USD"
"594","2018-04-02T06:21:12+00:00","11",135,135,"USD"
"595","2018-04-01T21:23:26+00:00","10.5",147,147,"USD"
"596","2018-04-01T01:37:54+00:00","11",120,120,"USD"
"597","2018-03-31T18:09:44+00:00","10",165,165,"USD"
"598","2018-03-31T08:02:08+00:00","9.5",164,164,"USD"
"599","2018-03-30T16:15:19+00:00","9.5",160,160,"USD"
"600","2018-03-30T03:17:32+00:00","11",135,135,"USD"
"601","2018-03-30T01:09:09+00:00","9.5",147,147,"USD"
"602","2018-03-29T20:57:59+00:00","10.5",130,130,"USD"
"603","2018-03-29T17:02:37+00:00","10",160,160,"USD"
"604","2018-03-29T08:11:30+00:00","10",150,150,"USD"
"605","2018-03-28T23:03:23+00:00","12",195,195,"USD"
"606","2018-03-28T00:57:05+00:00","8.5",170,170,"USD"
"607","2018-03-27T20:27:02+00:00","14",130,130,"USD"
"608","2018-03-27T18:42:19+00:00","11",120,120,"USD"
"609","2018-03-27T11:39:57+00:00","9",170,170,"USD"
"610","2018-03-27T06:49:00+00:00","10",128,128,"USD"
"611","2018-03-27T06:48:40+00:00","9",145,145,"USD"
"612","2018-03-27T03:15:21+00:00","12",220,220,"USD"
"613","2018-03-26T21:23:39+00:00","8.5",150,150,"USD"
"614","2018-03-26T14:52:34+00:00","13",115,115,"USD"
"615","2018-03-25T20:36:16+00:00","10.5",120,120,"USD"
"616","2018-03-25T04:28:14+00:00","9.5",155,155,"USD"
"617","2018-03-23T20:59:48+00:00","11",125,125,"USD"
"618","2018-03-23T15:58:41+00:00","10.5",148,148,"USD"
"619","2018-03-23T15:15:13+00:00","14",120,120,"USD"
"620","2018-03-23T11:37:24+00:00","9",150,150,"USD"
"621","2018-03-23T06:35:52+00:00","11",120,120,"USD"
"622","2018-03-23T06:35:26+00:00","10.5",122,122,"USD"
"623","2018-03-22T06:19:41+00:00","7.5",174,174,"USD"
"624","2018-03-22T02:30:38+00:00","8.5",144,144,"USD"
"625","2018-03-21T23:36:14+00:00","8.5",160,160,"USD"
"626","2018-03-21T20:14:34+00:00","13",195,195,"USD"
"627","2018-03-21T15:59:55+00:00","6",250,250,"USD"
"628","2018-03-21T01:36:59+00:00","11.5",160,160,"USD"
"629","2018-03-21T01:17:38+00:00","8.5",165,165,"USD"
"630","2018-03-21T01:04:21+00:00","10",145,145,"USD"
"631","2018-03-20T06:07:28+00:00","9.5",160,160,"USD"
"632","2018-03-19T23:30:05+00:00","11",120,120,"USD"
"633","2018-03-19T21:05:46+00:00","11.5",175,175,"USD"
"634","2018-03-19T07:59:41+00:00","10",130,130,"USD"
"635","2018-03-19T04:02:39+00:00","14",105,105,"USD"
"636","2018-03-19T01:59:36+00:00","10",126,126,"USD"
"637","2018-03-18T22:12:07+00:00","9",169,169,"USD"
"638","2018-03-18T14:13:27+00:00","14",100,100,"USD"
"639","2018-03-18T08:01:46+00:00","13",174,174,"USD"
"640","2018-03-18T02:07:59+00:00","9.5",142,142,"USD"
"641","2018-03-18T01:20:38+00:00","11",140,140,"USD"
"642","2018-03-17T05:40:14+00:00","9.5",145,145,"USD"
"643","2018-03-16T23:49:31+00:00","11",151,151,"USD"
"644","2018-03-16T21:47:30+00:00","10.5",115,115,"USD"
"645","2018-03-16T21:10:02+00:00","10",140,140,"USD"
"646","2018-03-16T19:45:07+00:00","8.5",140,140,"USD"
"647","2018-03-16T18:09:31+00:00","9",130,130,"USD"
"648","2018-03-16T17:26:25+00:00","9.5",143,143,"USD"
"649","2018-03-16T16:27:56+00:00","9.5",150,150,"USD"
"650","2018-03-16T15:16:24+00:00","10.5",126,126,"USD"
"651","2018-03-16T15:15:04+00:00","11",130,130,"USD"
"652","2018-03-16T13:17:27+00:00","10",150,150,"USD"
"653","2018-03-16T12:42:16+00:00","11.5",170,170,"USD"
"654","2018-03-16T00:59:16+00:00","7.5",145,145,"USD"
"655","2018-03-15T13:22:44+00:00","10.5",118,118,"USD"
"656","2018-03-14T08:17:24+00:00","11",120,120,"USD"
"657","2018-03-14T00:19:10+00:00","11",125,125,"USD"
"658","2018-03-13T23:42:02+00:00","8.5",154,154,"USD"
"659","2018-03-13T10:40:35+00:00","8",159,159,"USD"
"660","2018-03-13T00:08:04+00:00","10",145,145,"USD"
"661","2018-03-11T23:01:17+00:00","8.5",160,160,"USD"
"662","2018-03-11T18:43:18+00:00","11",150,150,"USD"
"663","2018-03-11T18:39:05+00:00","10.5",143,143,"USD"
"664","2018-03-10T18:48:03+00:00","10.5",130,130,"USD"
"665","2018-03-10T18:46:52+00:00","10.5",131,131,"USD"
"666","2018-03-10T18:46:13+00:00","13",135,135,"USD"
"667","2018-03-10T18:44:57+00:00","13",145,145,"USD"
"668","2018-03-10T15:51:57+00:00","11.5",160,160,"USD"
"669","2018-03-10T09:47:10+00:00","9",165,165,"USD"
"670","2018-03-10T02:01:30+00:00","11",150,150,"USD"
"671","2018-03-09T23:52:39+00:00","9.5",150,150,"USD"
"672","2018-03-09T23:47:25+00:00","8",160,160,"USD"
"673","2018-03-09T22:14:01+00:00","14",120,120,"USD"
"674","2018-03-09T05:34:41+00:00","4",200,200,"USD"
"675","2018-03-08T18:56:25+00:00","10.5",147,147,"USD"
"676","2018-03-08T17:04:07+00:00","9",150,150,"USD"
"677","2018-03-08T15:48:17+00:00","11",150,150,"USD"
"678","2018-03-08T12:14:20+00:00","12",194,194,"USD"
"679","2018-03-08T03:42:44+00:00","8",155,155,"USD"
"680","2018-03-08T02:24:28+00:00","10.5",145,145,"USD"
"681","2018-03-07T22:43:01+00:00","10.5",143,143,"USD"
"682","2018-03-07T17:55:35+00:00","8.5",180,180,"USD"
"683","2018-03-07T16:57:44+00:00","12",145,145,"USD"
"684","2018-03-07T12:35:43+00:00","11",140,140,"USD"
"685","2018-03-07T10:40:53+00:00","8",155,155,"USD"
"686","2018-03-07T08:11:56+00:00","9.5",151,151,"USD"
"687","2018-03-07T03:51:56+00:00","10.5",138,138,"USD"
"688","2018-03-06T16:08:18+00:00","9.5",165,165,"USD"
"689","2018-03-06T14:32:27+00:00","11.5",160,160,"USD"
"690","2018-03-06T13:59:14+00:00","8",150,150,"USD"
"691","2018-03-06T06:29:37+00:00","8.5",179,179,"USD"
"692","2018-03-06T05:49:24+00:00","13",160,160,"USD"
"693","2018-03-06T01:12:33+00:00","12",150,150,"USD"
"694","2018-03-05T21:50:28+00:00","9",150,150,"USD"
"695","2018-03-05T21:42:06+00:00","7",230,230,"USD"
"696","2018-03-05T19:36:05+00:00","14",158,158,"USD"
"697","2018-03-05T19:33:04+00:00","7.5",155,155,"USD"
"698","2018-03-05T13:35:31+00:00","7.5",150,150,"USD"
"699","2018-03-05T05:08:38+00:00","8.5",175,175,"USD"
"700","2018-03-05T02:40:07+00:00","11",150,150,"USD"
"701","2018-03-05T01:03:36+00:00","9",188,188,"USD"
"702","2018-03-04T05:38:29+00:00","8.5",170,170,"USD"
"703","2018-03-04T03:07:41+00:00","10",160,160,"USD"
"704","2018-03-04T00:04:39+00:00","10",150,150,"USD"
"705","2018-03-03T09:54:33+00:00","8.5",145,145,"USD"
"706","2018-03-02T18:09:43+00:00","10",158,158,"USD"
"707","2018-03-02T06:10:44+00:00","11",140,140,"USD"
"708","2018-03-02T04:56:52+00:00","10.5",145,145,"USD"
"709","2018-03-02T03:58:25+00:00","9.5",160,160,"USD"
"710","2018-03-02T00:04:28+00:00","9",170,170,"USD"
"711","2018-03-01T22:17:27+00:00","10",125,125,"USD"
"712","2018-03-01T20:51:44+00:00","10",145,145,"USD"
"713","2018-03-01T15:57:16+00:00","10.5",140,140,"USD"
"714","2018-03-01T13:50:36+00:00","9.5",159,159,"USD"
"715","2018-03-01T13:01:28+00:00","7",180,180,"USD"
"716","2018-02-28T23:26:27+00:00","12",160,160,"USD"
"717","2018-02-27T22:24:27+00:00","10.5",145,145,"USD"
"718","2018-02-27T08:04:17+00:00","9",150,150,"USD"
"719","2018-02-26T19:56:11+00:00","11",135,135,"USD"
"720","2018-02-26T18:53:52+00:00","11.5",150,150,"USD"
"721","2018-02-26T16:08:25+00:00","12",198,198,"USD"
"722","2018-02-26T06:41:11+00:00","9",165,165,"USD"
"723","2018-02-26T05:58:44+00:00","9.5",155,155,"USD"
"724","2018-02-26T00:13:18+00:00","4.5",218,218,"USD"
"725","2018-02-26T00:10:40+00:00","10",138,138,"USD"
"726","2018-02-25T20:28:01+00:00","10",138,138,"USD"
"727","2018-02-25T11:41:43+00:00","10.5",145,145,"USD"
"728","2018-02-23T22:59:19+00:00","13",150,150,"USD"
"729","2018-02-23T19:13:45+00:00","6.5",170,170,"USD"
"730","2018-02-23T18:30:59+00:00","9",162,162,"USD"
"731","2018-02-23T17:50:58+00:00","8.5",170,170,"USD"
"732","2018-02-23T16:53:44+00:00","10.5",120,120,"USD"
"733","2018-02-23T15:15:49+00:00","8",168,168,"USD"
"734","2018-02-22T22:31:17+00:00","5",144,144,"USD"
"735","2018-02-22T21:49:46+00:00","10",130,130,"USD"
"736","2018-02-22T04:56:41+00:00","8.5",179,179,"USD"
"737","2018-02-22T01:42:01+00:00","14",150,150,"USD"
"738","2018-02-21T22:03:08+00:00","11",140,140,"USD"
"739","2018-02-21T07:55:39+00:00","12",170,170,"USD"
"740","2018-02-20T17:03:31+00:00","8.5",165,165,"USD"
"741","2018-02-20T03:40:35+00:00","11",165,165,"USD"
"742","2018-02-19T23:45:18+00:00","11",160,160,"USD"
"743","2018-02-19T23:10:00+00:00","11",155,155,"USD"
"744","2018-02-19T19:59:28+00:00","8.5",148,148,"USD"
"745","2018-02-19T18:24:00+00:00","10",140,140,"USD"
"746","2018-02-19T08:42:30+00:00","9",160,160,"USD"
"747","2018-02-19T07:25:26+00:00","9",155,155,"USD"
"748","2018-02-18T03:35:18+00:00","7.5",157,157,"USD"
"749","2018-02-18T01:47:10+00:00","11.5",180,180,"USD"
"750","2018-02-18T01:36:59+00:00","10.5",145,145,"USD"
"751","2018-02-17T20:19:48+00:00","8",169,169,"USD"
"752","2018-02-17T11:05:08+00:00","9.5",155,155,"USD"
"753","2018-02-17T08:11:25+00:00","14",112,112,"USD"
"754","2018-02-17T07:06:47+00:00","11.5",160,160,"USD"
"755","2018-02-16T19:44:56+00:00","9.5",155,155,"USD"
"756","2018-02-16T17:45:38+00:00","12",170,170,"USD"
"757","2018-02-16T15:46:56+00:00","10",136,136,"USD"
"758","2018-02-16T14:15:47+00:00","10",140,140,"USD"
"759","2018-02-15T23:03:24+00:00","11",150,150,"USD"
"760","2018-02-15T17:10:07+00:00","9.5",160,160,"USD"
"761","2018-02-15T13:43:04+00:00","11",149,149,"USD"
"762","2018-02-15T04:05:00+00:00","9",145,145,"USD"
"763","2018-02-14T22:53:37+00:00","9.5",142,142,"USD"
"764","2018-02-14T22:37:12+00:00","8.5",175,175,"USD"
"765","2018-02-14T17:11:46+00:00","11",148,148,"USD"
"766","2018-02-14T16:07:13+00:00","14",160,160,"USD"
"767","2018-02-14T03:14:16+00:00","11",145,145,"USD"
"768","2018-02-14T01:03:06+00:00","11",140,140,"USD"
"769","2018-02-13T21:12:11+00:00","10",168,168,"USD"
"770","2018-02-13T20:09:07+00:00","6",180,180,"USD"
"771","2018-02-13T13:51:02+00:00","10",137,137,"USD"
"772","2018-02-13T00:22:48+00:00","12",189,189,"USD"
"773","2018-02-12T17:45:36+00:00","9.5",150,150,"USD"
"774","2018-02-12T01:30:19+00:00","10.5",135,135,"USD"
"775","2018-02-11T21:51:43+00:00","11",130,130,"USD"
"776","2018-02-11T04:36:50+00:00","10",145,145,"USD"
"777","2018-02-10T18:48:24+00:00","12",175,175,"USD"
"778","2018-02-10T09:38:23+00:00","7.5",150,150,"USD"
"779","2018-02-09T23:15:11+00:00","10.5",135,135,"USD"
"780","2018-02-09T21:07:28+00:00","9.5",147,147,"USD"
"781","2018-02-09T20:18:29+00:00","9.5",160,160,"USD"
"782","2018-02-08T19:00:11+00:00","9.5",161,161,"USD"
"783","2018-02-08T09:19:36+00:00","11",110,110,"USD"
"784","2018-02-08T00:37:33+00:00","7",220,220,"USD"
"785","2018-02-07T21:10:20+00:00","7.5",140,140,"USD"
"786","2018-02-07T18:05:34+00:00","10",160,160,"USD"
"787","2018-02-07T17:40:07+00:00","9",167,167,"USD"
"788","2018-02-07T08:30:02+00:00","5",170,170,"USD"
"789","2018-02-07T04:16:21+00:00","9",161,161,"USD"
"790","2018-02-06T22:07:39+00:00","14",161,161,"USD"
"791","2018-02-06T21:40:58+00:00","8.5",250,250,"USD"
"792","2018-02-06T18:45:46+00:00","14",160,160,"USD"
"793","2018-02-06T17:44:18+00:00","10.5",140,140,"USD"
"794","2018-02-06T17:21:31+00:00","10",190,190,"USD"
"795","2018-02-06T14:46:45+00:00","6",225,225,"USD"
"796","2018-02-06T14:22:34+00:00","9.5",180,180,"USD"
"797","2018-02-06T12:06:52+00:00","9.5",150,150,"USD"
"798","2018-02-06T07:28:42+00:00","9",150,150,"USD"
"799","2018-02-05T21:17:06+00:00","10",225,225,"USD"
"800","2018-02-05T20:19:58+00:00","11",140,140,"USD"
"801","2018-02-05T19:16:41+00:00","9.5",170,170,"USD"
"802","2018-02-05T19:13:21+00:00","10.5",150,150,"USD"
"803","2018-02-05T18:54:42+00:00","14",190,190,"USD"
"804","2018-02-05T16:43:00+00:00","9",150,150,"USD"
"805","2018-02-05T16:22:42+00:00","13",168,168,"USD"
"806","2018-02-05T03:34:01+00:00","13",131,131,"USD"
"807","2018-02-05T03:25:30+00:00","10.5",140,140,"USD"
"808","2018-02-05T01:45:43+00:00","8.5",160,160,"USD"
"809","2018-02-04T22:56:08+00:00","10",139,139,"USD"
"810","2018-02-04T21:39:57+00:00","11.5",180,180,"USD"
"811","2018-02-04T19:01:02+00:00","9.5",150,150,"USD"
"812","2018-02-04T17:59:45+00:00","13",150,150,"USD"
"813","2018-02-04T05:43:07+00:00","9.5",170,170,"USD"
"814","2018-02-04T05:06:15+00:00","12",199,199,"USD"
"815","2018-02-03T23:54:57+00:00","14",120,120,"USD"
"816","2018-02-03T18:34:34+00:00","10",139,139,"USD"
"817","2018-02-03T18:11:57+00:00","7.5",175,175,"USD"
"818","2018-02-03T16:26:16+00:00","8",150,150,"USD"
"819","2018-02-03T16:01:20+00:00","10.5",157,157,"USD"
"820","2018-02-03T08:27:54+00:00","10.5",145,145,"USD"
"821","2018-02-03T06:39:29+00:00","8.5",160,160,"USD"
"822","2018-02-03T02:56:17+00:00","10",160,160,"USD"
"823","2018-02-03T01:56:23+00:00","10.5",125,125,"USD"
"824","2018-02-03T01:00:18+00:00","11",145,145,"USD"
"825","2018-02-03T00:45:06+00:00","9.5",180,180,"USD"
"826","2018-02-02T21:50:33+00:00","7",165,165,"USD"
"827","2018-02-02T16:49:49+00:00","13",160,160,"USD"
"828","2018-02-02T12:50:12+00:00","11.5",250,250,"USD"
"829","2018-02-02T03:21:50+00:00","8",145,145,"USD"
"830","2018-02-02T01:18:12+00:00","10.5",136,136,"USD"
"831","2018-02-02T01:12:46+00:00","10",220,220,"USD"
"832","2018-02-02T00:10:48+00:00","10",160,160,"USD"
"833","2018-02-01T21:46:10+00:00","11.5",220,220,"USD"
"834","2018-02-01T21:30:27+00:00","11",140,140,"USD"
"835","2018-02-01T20:56:06+00:00","9.5",155,155,"USD"
"836","2018-02-01T19:10:08+00:00","11",120,120,"USD"
"837","2018-02-01T18:59:44+00:00","11",175,175,"USD"
"838","2018-02-01T17:13:30+00:00","11",200,200,"USD"
"839","2018-02-01T02:41:45+00:00","10",160,160,"USD"
"840","2018-02-01T00:22:44+00:00","10",155,155,"USD"
"841","2018-01-31T22:15:11+00:00","12",145,145,"USD"
"842","2018-01-31T22:06:33+00:00","13",170,170,"USD"
"843","2018-01-31T20:06:47+00:00","9",137,137,"USD"
"844","2018-01-31T17:45:46+00:00","9.5",160,160,"USD"
"845","2018-01-31T17:16:16+00:00","10.5",138,138,"USD"
"846","2018-01-31T12:28:16+00:00","9",136,136,"USD"
"847","2018-01-31T10:50:43+00:00","5.5",240,240,"USD"
"848","2018-01-31T08:58:49+00:00","11",175,175,"USD"
"849","2018-01-31T04:15:00+00:00","12",170,170,"USD"
"850","2018-01-31T02:05:13+00:00","13",148,148,"USD"
"851","2018-01-31T01:53:50+00:00","11.5",165,165,"USD"
"852","2018-01-30T19:56:51+00:00","11.5",150,150,"USD"
"853","2018-01-30T16:48:03+00:00","10.5",175,175,"USD"
"854","2018-01-30T15:06:20+00:00","8.5",185,185,"USD"
"855","2018-01-30T04:14:29+00:00","9.5",225,225,"USD"
"856","2018-01-29T21:52:17+00:00","12.5",230,230,"USD"
"857","2018-01-29T20:59:44+00:00","8.5",200,200,"USD"
"858","2018-01-29T15:38:27+00:00","9",145,145,"USD"
"859","2018-01-29T13:45:50+00:00","8",190,190,"USD"
"860","2018-01-29T12:07:38+00:00","10",200,200,"USD"
"861","2018-01-29T10:19:17+00:00","10",220,220,"USD"
"862","2018-01-29T03:58:36+00:00","10.5",145,145,"USD"
"863","2018-01-29T02:12:19+00:00","11.5",165,165,"USD"
"864","2018-01-28T22:38:40+00:00","9.5",169,169,"USD"
"865","2018-01-28T21:39:30+00:00","10.5",145,145,"USD"
"866","2018-01-28T18:53:45+00:00","9",200,200,"USD"
"867","2018-01-28T00:21:32+00:00","10.5",140,140,"USD"
"868","2018-01-27T23:42:33+00:00","11",146,146,"USD"
"869","2018-01-27T18:38:39+00:00","13",165,165,"USD"
"870","2018-01-27T07:00:48+00:00","7.5",139,139,"USD"
"871","2018-01-27T04:20:09+00:00","10",159,159,"USD"
"872","2018-01-27T04:19:41+00:00","9",159,159,"USD"
"873","2018-01-27T00:42:43+00:00","9",156,156,"USD"
"874","2018-01-26T23:26:42+00:00","9.5",150,150,"USD"
